key,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst
MZV,Mulu Airport,Mulu,Malaysia,MZV,WBMU,4.048329830169678,114.80500030517578,80,8,N
SSH,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,HESH,27.9773006439,34.3950004578,143,2,N
FKL,Venango Regional Airport,Franklin,United States,FKL,KFKL,41.3778991699,-79.8603973389,1540,-5,A
NBO,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.31923997402,36.9277992249,5330,3,N
SEU,Seronera Airport,Seronera,Tanzania,SEU,HTSN,-2.4580600261688232,34.8224983215332,5080,3,U
FTE,El Calafate Airport,El Calafate,Argentina,FTE,SAWC,-50.2803,-72.053101,669,-3,N
ARM,Armidale Airport,Armidale,Australia,ARM,YARM,-30.528099060099997,151.617004395,3556,10,O
GJT,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4858,-7,A
SGU,St George Municipal Airport,Saint George,United States,SGU,KSGU,37.0363888889,-113.510305556,2941,-7,A
DWH,David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH,30.0618000031,-95.55280303960001,152,-6,A
S46,Port O'Connor Private Airport,Port O\\'Connor,United States,S46,XS46,28.42970085144043,-96.44439697265625,8,-6,A
SRQ,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.39539909362793,-82.55439758300781,30,-5,A
BDA,L.F. Wade International International Airport,Bermuda,Bermuda,BDA,TXKF,32.36399841308594,-64.67870330810547,12,-4,A
VNY,Van Nuys Airport,Van Nuys,United States,VNY,KVNY,34.209800720215,-118.48999786377,802,-8,A
MLI,Quad City International Airport,Moline,United States,MLI,KMLI,41.44850158691406,-90.50749969482422,590,-6,A
PFN,Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,30.212099,-85.6828,20,-6,A
HIR,Honiara International Airport,Honiara,Solomon Islands,HIR,AGGH,-9.4280004501343,160.05499267578,28,11,U
PPT,Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-17.5536994934,-149.606994629,5,-10,U
INU,Nauru International Airport,Nauru,Nauru,INU,ANYN,-0.547458,166.919006,22,12,U
FUN,Funafuti International Airport,Funafuti,Tuvalu,FUN,NGFU,-8.525,179.195999,9,12,U
OVB,Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.012599945068,82.650703430176,365,7,N
XKH,Xieng Khouang Airport,Phon Savan,Laos,XKH,VLXK,19.450000762939453,103.15799713134766,3445,7,U
BIS,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.772701263427734,-100.74600219726562,1661,-6,A
TEX,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.9079971,9070,-7,A
INC,Yinchuan Airport,Yinchuan,China,INC,ZLIC,38.481899,106.009003,0,8,U
HGN,Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,VTCH,19.301300048828125,97.97579956054688,929,7,U
RAP,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.05699920654297,3204,-7,A
CLD,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.12829971,-117.2799988,331,-8,A
FNT,Bishop International Airport,Flint,United States,FNT,KFNT,42.96540069580078,-83.74359893798828,782,-5,A
DVO,Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,7.1255202293396,125.64600372314453,96,8,N
FNC,Madeira Airport,Funchal,Portugal,FNC,LPMA,32.697898864746,-16.774499893188,192,0,E
STM,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-2.4247219562530518,-54.785831451416016,198,-3,S
KOS,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038,33,7,N
YOA,Ekati Airport,Ekati,Canada,YOA,CYOA,64.6988983154,-110.614997864,1536,-7,A
NPE,Hawke's Bay Airport,NAPIER,New Zealand,NPE,NZNR,-39.465801,176.869995,6,12,Z
LEV,Levuka Airfield,Levuka,Fiji,LEV,NFNB,-17.7110996246,178.759002686,11,12,N
LXA,Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978000641,90.91190338130001,11713,8,U
RDD,Redding Municipal Airport,Redding,United States,RDD,KRDD,40.50899887,-122.2929993,505,-8,A
EUG,Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.12459945678711,-123.21199798583984,374,-8,A
IDA,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.51459884643555,-112.07099914550781,4744,-7,A
MFR,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.37419891357422,-122.87300109863281,1335,-8,A
KBZ,Kaikoura Airport,Kaikoura,New Zealand,KBZ,NZKI,-42.42499923706055,173.60499572753906,20,12,Z
RDM,Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.2541008,-121.1500015,3080,-8,A
PCN,Picton Aerodrome,Picton,New Zealand,PCN,NZPN,-41.346099853516,173.95599365234,161,12,Z
WDH,Hosea Kutako International Airport,Windhoek,Namibia,WDH,FYWH,-22.4799,17.4709,5640,1,S
YWH,Victoria Harbour Seaplane Base,Victoria,Canada,YWH,CYWH,48.4249858939,-123.388867378,0,-8,A
TNA,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.857200622558594,117.21600341796875,76,8,U
CZX,Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,31.919701,119.778999,0,8,U
YBP,Yibin Caiba Airport,Yibin,China,YBP,ZUYB,28.8005555556,104.545,924,8,U
TJM,Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.189601898199996,65.3243026733,378,5,N
CAK,Akron Canton Regional Airport,Akron,United States,CAK,KCAK,40.916099548339844,-81.44219970703125,1228,-5,A
HSV,Huntsville International Carl T Jones Field,Huntsville,United States,HSV,KHSV,34.637199401855,-86.775100708008,629,-6,A
PKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,39.34510040283203,-81.43920135498047,858,-5,A
MGM,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,KMGM,32.30059814,-86.39399719,221,-6,A
TRI,Tri Cities Regional Tn Va Airport,BRISTOL,United States,TRI,KTRI,36.47520065307617,-82.40740203857422,1519,-5,A
PAH,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH,37.06079864501953,-88.7738037109375,410,-6,A
JIB,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,HDAM,11.547300338745117,43.15950012207031,49,3,U
HAK,Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,19.934900283813477,110.45899963378906,75,8,U
MFA,Mafia Island Airport,Mafia Island,Tanzania,MFA,HTMA,-7.917478,39.668502,60,3,U
PGA,Page Municipal Airport,Page,United States,PGA,KPGA,36.92610168,-111.447998,4316,-7,A
UII,Utila Airport,Utila,Honduras,UII,MHUT,16.1131,-86.880302,29,-6,U
FCA,Glacier Park International Airport,Kalispell,United States,FCA,KGPI,48.31050109863281,-114.25599670410156,2977,-7,A
MBS,MBS International Airport,Saginaw,United States,MBS,KMBS,43.532901763916016,-84.07959747314453,668,-5,A
BGM,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,KBGM,42.20869827,-75.97979736,1636,-5,A
BGW,Baghdad International Airport,Baghdad,Iraq,BGW,ORBI,33.262500762900004,44.2346000671,114,3,U
NNT,Nan Airport,Nan,Thailand,NNT,VTCN,18.807899475097656,100.78299713134766,685,7,U
ROI,Roi Et Airport,Roi Et,Thailand,ROI,VTUV,16.11680030822754,103.77400207519531,451,7,U
BFV,Buri Ram Airport,Buri Ram,Thailand,BFV,VTUO,15.229499816894531,103.25299835205078,590,7,U
TDX,Trat Airport,Trat,Thailand,TDX,VTBO,12.274600029,102.319000244,105,7,U
BLH,Blythe Airport,Blythe,United States,BLH,KBLH,33.6192016602,-114.717002869,399,-8,A
CRK,Clark International Airport,Angeles City,Philippines,CRK,RPLC,15.1859998703,120.559997559,484,8,N
SDK,Sandakan Airport,Sandakan,Malaysia,SDK,WBKS,5.900899887084961,118.05899810791016,46,8,N
LXG,Luang Namtha Airport,Luang Namtha,Laos,LXG,VLLN,20.966999053955078,101.4000015258789,1968,7,U
ODY,Oudomsay Airport,Muang Xay,Laos,ODY,VLOS,20.68269920349121,101.99400329589844,1804,7,N
SHE,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.639801025390625,123.48300170898438,198,8,U
MNI,John A. Osborne Airport,Geralds,Montserrat,MNI,TRPG,16.791400909423828,-62.19329833984375,550,-4,N
PSG,Petersburg James A Johnson Airport,Petersburg,United States,PSG,PAPG,56.80170059,-132.9450073,111,-9,A
LYA,Luoyang Airport,Luoyang,China,LYA,ZHLY,34.741100311299995,112.388000488,840,8,U
XUZ,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.059056,117.555278,0,8,U
MWQ,Magway Airport,Magwe,Burma,MWQ,VYMW,20.165599822998047,94.94139862060547,279,6.5,U
KHM,Kanti Airport,Khamti,Burma,KHM,VYKI,25.988300323486328,95.67440032958984,6000,6.5,U
DLI,Lien Khuong Airport,Dalat,Vietnam,DLI,VVDL,11.75,108.36699676513672,3156,7,U
VKG,Rach Gia Airport,Rach Gia,Vietnam,VKG,VVRG,9.95802997234,105.132379532,7,7,U
CAH,Cà Mau Airport,Ca Mau,Vietnam,CAH,VVCM,9.177667,105.177778,6,7,U
VCL,Chu Lai International Airport,Chu Lai,Vietnam,VCL,VVCA,15.403300285299999,108.706001282,10,7,U
TBB,Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,13.049599647500001,109.333999634,20,7,U
PYY,Mae Hong Son Airport,Pai,Thailand,PYY,VTCI,19.3719997406,98.43699646,1271,7,U
BWK,Bol Airport,Brac,Croatia,BWK,LDSB,43.285701751708984,16.67970085144043,1776,1,E
NSI,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,FKYS,3.722559928894043,11.553299903869629,2278,1,N
CKY,Conakry International Airport,Conakry,Guinea,CKY,GUCY,9.57689,-13.612,72,0,N
AAH,Aachen-Merzbrück Airport,Aachen,Germany,AAH,EDKA,50.823055267333984,6.186388969421387,623,1,E
FKB,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,FKB,EDSB,48.7793998718,8.08049964905,408,1,E
SFB,Orlando Sanford International Airport,Sanford,United States,SFB,KSFB,28.777599334716797,-81.23750305175781,55,-5,A
JST,John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST,40.31610107421875,-78.83390045166016,2284,-5,A
LUA,Lukla Airport,Lukla,Nepal,LUA,VNLK,27.686899185180664,86.72969818115234,9380,5.75,N
BHP,Bhojpur Airport,Bhojpur,Nepal,BHP,VNBJ,27.14739990234375,87.05079650878906,4000,5.75,N
LDN,Lamidanda Airport,Lamidanda,Nepal,LDN,VNLD,27.25309944152832,86.66999816894531,4100,5.75,N
JMO,Jomsom Airport,Jomsom,Nepal,JMO,VNJS,28.780426,83.723,9000,5.75,N
NGX,Manang Airport,Manang,Nepal,NGX,VNMA,28.641399383544922,84.08920288085938,11001,5.75,N
PPL,Phaplu Airport,Phaplu,Nepal,PPL,VNPL,27.5177868809,86.5844535828,7918,5.75,N
RUM,Rumjatar Airport,Rumjatar,Nepal,RUM,VNRT,27.303499221801758,86.55039978027344,4500,5.75,N
DNP,Tulsipur Airport,Dang,Nepal,DNP,VNDG,28.111099243164062,82.29419708251953,2100,5.75,N
RUK,Rukumkot Airport,Rukumkot,Nepal,RUK,VNRK,28.627000808699997,82.19499969479999,2500,5.75,N
JUM,Jumla Airport,Jumla,Nepal,JUM,VNJL,29.274200439453125,82.19329833984375,7700,5.75,N
TPJ,Taplejung Airport,Taplejung,Nepal,TPJ,VNTJ,27.3509,87.69525,7990,5.75,N
TMI,Tumling Tar Airport,Tumling Tar,Nepal,TMI,VNTR,27.315000534057617,87.19329833984375,1700,5.75,N
SKH,Surkhet Airport,Surkhet,Nepal,SKH,VNSK,28.586000442504883,81.63600158691406,2400,5.75,N
IMK,Simikot Airport,Simikot,Nepal,IMK,VNST,29.971099853515625,81.81890106201172,9246,5.75,N
DOP,Dolpa Airport,Dolpa,Nepal,DOP,VNDP,28.985700607299805,82.81909942626953,8200,5.75,N
BJH,Bajhang Airport,Bajhang,Nepal,BJH,VNBG,29.538999557495117,81.1854019165039,4100,5.75,N
DHI,Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,28.753299713134766,80.58190155029297,690,5.75,N
MWX,Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,9,U
JTY,Astypalaia Airport,Astypalaia,Greece,JTY,LGPL,36.5798988342,26.3757991791,165,2,E
JIK,Ikaria Airport,Ikaria,Greece,JIK,LGIK,37.6827011108,26.3470993042,79,2,E
JKL,Kalymnos Airport,Kalymnos,Greece,JKL,LGKY,36.9632987976,26.9405994415,771,2,E
MLO,Milos Airport,Milos,Greece,MLO,LGML,36.6968994141,24.476900100699996,10,2,E
JNX,Naxos Airport,Cyclades Islands,Greece,JNX,LGNX,37.0811004639,25.3680992126,10,2,E
PAS,Paros Airport,Paros,Greece,PAS,LGPA,37.020495,25.113195,131,2,E
KZS,Kastelorizo Airport,Kastelorizo,Greece,KZS,LGKJ,36.1417007446,29.576400756799995,489,2,E
RMF,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100296,34.5836982727,251,2,U
NRN,Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239,106,1,E
USU,Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474,148,8,N
BXU,Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788,141,8,N
DPL,Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.341875076,12,8,N
LAO,Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,8,N
LGP,Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735,66,8,N
OZC,Labo Airport,Ozamis,Philippines,OZC,RPMO,8.178509712219238,123.84200286865234,75,8,N
CEB,Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,8,N
NOE,Norden-Norddeich Airport,Norden,Germany,NOE,EDWS,53.633056640599996,7.19027805328,3,1,E
JUI,Juist Airport,Juist,Germany,JUI,EDWJ,53.68111038208008,7.055832862854004,7,1,E
BPS,Porto Seguro Airport,Porto Seguro,Brazil,BPS,SBPS,-16.438600540161133,-39.08089828491211,168,-3,S
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.291500091600001,-48.35699844359999,774,-3,S
CLV,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725299835205,-48.607498168945,2247,-3,S
MSO,Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,-7,A
BKQ,Blackall Airport,Blackall,Australia,BKQ,YBCK,-24.427799224900003,145.429000854,928,10,O
BDB,Bundaberg Airport,Bundaberg,Australia,BDB,YBUD,-24.903900146499996,152.319000244,107,10,O
GCN,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.95240020751953,-112.14700317382812,6609,-7,N
SGR,Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR,29.622299194336,-95.65650177002,82,-6,A
HIS,Hayman Island Heliport,Hayman Island,Australia,HIS,YHYN,-20.0599,148.8834,8,10,O
APA,Centennial Airport,Denver,United States,APA,KAPA,39.57009888,-104.848999,5885,-7,A
CVN,Clovis Municipal Airport,Clovis,United States,CVN,KCVN,34.4250984192,-103.07900238,4216,-7,A
FST,Fort Stockton Pecos County Airport,Fort Stockton,United States,FST,KFST,30.9157009125,-102.916000366,3011,-6,A
LVS,Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.6542015076,-105.141998291,6877,-7,A
IWS,West Houston Airport,Houston,United States,IWS,KIWS,29.818199157699997,-95.67259979250001,111,-6,A
LHX,La Junta Municipal Airport,La Junta,United States,LHX,KLHX,38.04970169,-103.5090027,4229,-7,A
LRU,Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.289398193359375,-106.9219970703125,4456,-7,A
BKD,Stephens County Airport,Breckenridge,United States,BKD,KBKD,32.71900177,-98.89099884030001,1284,-6,A
TPL,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,KTPL,31.15250015258789,-97.40779876708984,682,-6,A
OZA,Ozona Municipal Airport,Ozona,United States,OZA,KOZA,30.735300064087,-101.20300292969,2381,-6,A
KDM,Kaadedhdhoo Airport,Kaadedhdhoo,Maldives,KDM,VRMT,0.48813098669052124,72.99690246582031,2,5,U
LAK,Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,CYKD,68.223297,-135.00599,23,-7,A
YWJ,Déline Airport,Deline,Canada,YWJ,CYWJ,65.21109771728516,-123.43599700927734,703,-7,A
ZFN,Tulita Airport,Tulita,Canada,ZFN,CZFN,64.90969848632812,-125.572998046875,332,-7,A
YGH,Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH,66.24079895019531,-128.6510009765625,268,-7,A
TAH,Tanna Airport,Tanna,Vanuatu,TAH,NVVW,-19.45509910583496,169.2239990234375,19,11,U
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC,69.3608381154,-124.075469971,15,-7,A
SRZ,El Trompillo Airport,Santa Cruz,Bolivia,SRZ,SLET,-17.8115997314,-63.1715011597,1371,-4,U
SAB,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,SAB,TNCS,17.645000457763672,-63.220001220703125,60,-4,U
EGE,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A
SKN,Stokmarknes Skagen Airport,Stokmarknes,Norway,SKN,ENSK,68.578826904297,15.033416748047,11,1,E
CGF,Cuyahoga County Airport,Richmond Heights,United States,CGF,KCGF,41.5651016235,-81.4863967896,879,-5,A
MFD,Mansfield Lahm Regional Airport,Mansfield,United States,MFD,KMFD,40.82139968869999,-82.5166015625,1297,-5,A
CSG,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.516300201416016,-84.93890380859375,397,-5,A
LAW,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884,1110,-6,A
FNL,Fort Collins Loveland Municipal Airport,Fort Collins,United States,FNL,KFNL,40.4518013,-105.011001587,5016,-7,A
FLG,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N
TVL,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.89390182495117,-119.99500274658203,6264,-8,A
TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.48180008,-114.487999,4154,-7,A
MVY,Martha's Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.3931007385,-70.6143035889,67,-5,A
CON,Concord Municipal Airport,Concord NH,United States,CON,KCON,43.20270157,-71.50229645,342,-5,A
GON,Groton New London Airport,Groton CT,United States,GON,KGON,41.330101013183594,-72.04509735107422,9,-5,A
STC,St Cloud Regional Airport,Saint Cloud,United States,STC,KSTC,45.546600341796875,-94.05989837646484,1031,-6,A
BPE,Qinhuangdao Beidaihe Airport,Bagan,Burma,BPE,ZBDH,39.666389,119.058889,46,8,U
GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.450298309299995,-88.5914001465,264,-6,A
GOJ,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,UWGG,56.230098724365,43.784000396729,256,3,N
HQM,Bowerman Airport,Hoquiam,United States,HQM,KHQM,46.971199035599994,-123.93699646,18,-8,A
ERI,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,732,-5,A
HYA,Barnstable Municipal Boardman Polando Field,Barnstable,United States,HYA,KHYA,41.66930008,-70.28040314,54,-5,A
SDX,Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416,4830,-7,A
MGW,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,MGW,KMGW,39.64289856,-79.91629791,1248,-5,A
CRW,Yeager Airport,Charleston,United States,CRW,KCRW,38.37310028076172,-81.59320068359375,981,-5,A
AVP,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338500976599995,-75.72339630130001,962,-5,A
BJI,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI,47.50939941,-94.93370056,1391,-6,A
THG,Thangool Airport,Biloela,Australia,THG,YTNG,-24.493900299072266,150.5760040283203,644,10,O
FGI,Fagali'i Airport,Apia,Samoa,FGI,NSFI,-13.848699569699999,-171.740005493,131,13,U
BNK,Ballina Byron Gateway Airport,Ballina Byron Bay,Australia,BNK,YBNA,-28.8339004517,153.56199646,7,10,O
FAR,Hector International Airport,Fargo,United States,FAR,KFAR,46.92070007324219,-96.81580352783203,902,-6,A
MKC,Charles B. Wheeler Downtown Airport,Kansas City,United States,MKC,KMKC,39.123199462890625,-94.5927963256836,759,-6,A
RBE,Ratanakiri Airport,Ratanakiri,Cambodia,RBE,VDRK,13.729999542236328,106.98699951171875,0,7,U
GCC,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.348899841299996,-105.539001465,4365,-7,A
TOF,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,7,N
PHY,Phetchabun Airport,Phetchabun,Thailand,PHY,VTPB,16.6760005951,101.194999695,450,7,U
CJM,Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533203,18,7,U
JZH,Jiuzhai Huanglong Airport,Jiuzhaigou,China,JZH,ZUJZ,32.8533333333,103.682222222,11327,8,U
SWA,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,8,U
GEO,Cheddi Jagan International Airport,Georgetown,Guyana,GEO,SYCJ,6.498549938201904,-58.25410079956055,95,-4,U
AGT,Guarani International Airport,Ciudad del Este,Paraguay,AGT,SGES,-25.454516,-54.842682,846,-4,S
OGL,Ogle Airport,Georgetown,Guyana,OGL,SYGO,6.80628013611,-58.105899810800004,10,-4,U
KAI,Kaieteur International Airport,Kaieteur,Guyana,KAI,PKSA,5.17275476456,-59.491481781,1520,-4,U
DNH,Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.16109848022461,94.80919647216797,0,8,U
AOI,Ancona Falconara Airport,Ancona,Italy,AOI,LIPY,43.616299,13.3623,49,1,E
CPO,Chamonate Airport,Copiapo,Chile,CPO,SCHA,-27.2968997955,-70.4131011963,984,-4,S
TCP,Taba International Airport,Taba,Egypt,TCP,HETB,29.587799072299998,34.7780990601,2415,2,U
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL,19.66699981689453,-80.0999984741211,3,-5,N
BJV,Milas Bodrum International Airport,Bodrum,Turkey,BJV,LTFE,37.25059890749999,27.6643009186,21,3,E
TBJ,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,DTKA,36.97999954223633,8.87693977355957,230,1,E
SAW,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,LTFJ,40.898601532,29.3092002869,312,3,E
SCE,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.8493003845,-77.84870147710001,1239,-5,A
BME,Broome International Airport,Broome,Australia,BME,YBRM,-17.944700241088867,122.23200225830078,56,8,O
NTL,Newcastle Airport,Newcastle,Australia,NTL,YWLM,-32.79499816894531,151.83399963378906,31,10,O
KLU,Klagenfurt Airport,Klagenfurt,Austria,KLU,LOWK,46.642502,14.3377,1472,1,E
HFT,Hammerfest Airport,Hammerfest,Norway,HFT,ENHF,70.679702758789,23.668600082397,266,1,E
HVG,Valan Airport,Honningsvag,Norway,HVG,ENHV,71.009696960449,25.983600616455,44,1,E
MEH,Mehamn Airport,Mehamn,Norway,MEH,ENMH,71.02970123291,27.826700210571,39,1,E
VDS,Vadsø Airport,Vadsø,Norway,VDS,ENVD,70.065299987793,29.844699859619,127,1,E
IKA,Imam Khomeini International Airport,Tehran,Iran,IKA,OIIE,35.416099548339844,51.152198791503906,3305,3.5,E
MHD,Mashhad International Airport,Mashhad,Iran,MHD,OIMM,36.235198974609375,59.64099884033203,3263,3.5,E
UIK,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,UIBS,58.13610076904297,102.56500244140625,1339,8,N
MEI,Key Field,Meridian,United States,MEI,KMEI,32.33259963989258,-88.75189971923828,297,-6,A
SPI,Abraham Lincoln Capital Airport,Springfield,United States,SPI,KSPI,39.84410095,-89.67790222,598,-6,A
CEZ,Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A
HDN,Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48120117,-107.2180023,6606,-7,A
GUP,Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511100769,-108.789001465,6472,-7,A
LBL,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.0442009,-100.9599991,2885,-6,A
LAA,Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.069698333699996,-102.68800354,3706,-7,A
